Disease,SymptomIndex,Symptom
(vertigo) paroymsal  positional vertigo,Symptom_6,unsteadiness
psoriasis,Symptom_6,inflammatory_nails
gerd,Symptom_6,chest_pain
chronic cholestasis,Symptom_6,abdominal_pain
peptic ulcer diseae,Symptom_6,internal_itching
diabetes,Symptom_6,blurred_and_distorted_vision
bronchial asthma,Symptom_6,mucoid_sputum
migraine,Symptom_6,stiff_neck
jaundice,Symptom_6,yellowish_skin
malaria,Symptom_6,nausea
chicken pox,Symptom_6,headache
dengue,Symptom_6,high_fever
typhoid,Symptom_6,nausea
hepatitis a,Symptom_6,loss_of_appetite
hepatitis b,Symptom_6,loss_of_appetite
hepatitis c,Symptom_6,family_history
hepatitis d,Symptom_6,nausea
hepatitis e,Symptom_6,dark_urine
alcoholic hepatitis,Symptom_6,history_of_alcohol_consumption
tuberculosis,Symptom_6,high_fever
common cold,Symptom_6,headache
pneumonia,Symptom_6,sweating
varicose veins,Symptom_6,swollen_blood_vessels
hypothyroidism,Symptom_6,dizziness
hyperthyroidism,Symptom_6,diarrhoea
hypoglycemia,Symptom_6,nausea
osteoarthristis,Symptom_6,painful_walking
(vertigo) paroymsal  positional vertigo,Symptom_6,unsteadiness
psoriasis,Symptom_6,inflammatory_nails
gerd,Symptom_6,chest_pain
chronic cholestasis,Symptom_6,abdominal_pain
peptic ulcer diseae,Symptom_6,internal_itching
diabetes,Symptom_6,blurred_and_distorted_vision
bronchial asthma,Symptom_6,mucoid_sputum
migraine,Symptom_6,stiff_neck
jaundice,Symptom_6,yellowish_skin
malaria,Symptom_6,nausea
chicken pox,Symptom_6,headache
dengue,Symptom_6,high_fever
typhoid,Symptom_6,nausea
hepatitis a,Symptom_6,loss_of_appetite
hepatitis b,Symptom_6,loss_of_appetite
hepatitis c,Symptom_6,family_history
hepatitis d,Symptom_6,nausea
hepatitis e,Symptom_6,dark_urine
alcoholic hepatitis,Symptom_6,history_of_alcohol_consumption
tuberculosis,Symptom_6,high_fever
common cold,Symptom_6,headache
pneumonia,Symptom_6,sweating
varicose veins,Symptom_6,swollen_blood_vessels
hypothyroidism,Symptom_6,dizziness
hyperthyroidism,Symptom_6,diarrhoea
hypoglycemia,Symptom_6,nausea
osteoarthristis,Symptom_6,painful_walking
(vertigo) paroymsal  positional vertigo,Symptom_6,unsteadiness
psoriasis,Symptom_6,inflammatory_nails
gerd,Symptom_6,chest_pain
chronic cholestasis,Symptom_6,abdominal_pain
peptic ulcer diseae,Symptom_6,internal_itching
diabetes,Symptom_6,blurred_and_distorted_vision
bronchial asthma,Symptom_6,mucoid_sputum
migraine,Symptom_6,stiff_neck
jaundice,Symptom_6,yellowish_skin
malaria,Symptom_6,nausea
chicken pox,Symptom_6,headache
dengue,Symptom_6,high_fever
typhoid,Symptom_6,nausea
hepatitis a,Symptom_6,loss_of_appetite
hepatitis b,Symptom_6,loss_of_appetite
hepatitis c,Symptom_6,family_history
hepatitis d,Symptom_6,nausea
hepatitis e,Symptom_6,dark_urine
alcoholic hepatitis,Symptom_6,history_of_alcohol_consumption
tuberculosis,Symptom_6,high_fever
common cold,Symptom_6,headache
pneumonia,Symptom_6,sweating
varicose veins,Symptom_6,swollen_blood_vessels
hypothyroidism,Symptom_6,dizziness
hyperthyroidism,Symptom_6,diarrhoea
hypoglycemia,Symptom_6,nausea
osteoarthristis,Symptom_6,painful_walking
(vertigo) paroymsal  positional vertigo,Symptom_6,unsteadiness
psoriasis,Symptom_6,inflammatory_nails
gerd,Symptom_6,chest_pain
chronic cholestasis,Symptom_6,abdominal_pain
peptic ulcer diseae,Symptom_6,internal_itching
diabetes,Symptom_6,blurred_and_distorted_vision
bronchial asthma,Symptom_6,mucoid_sputum
migraine,Symptom_6,stiff_neck
jaundice,Symptom_6,yellowish_skin
malaria,Symptom_6,nausea
chicken pox,Symptom_6,headache
dengue,Symptom_6,high_fever
typhoid,Symptom_6,nausea
hepatitis a,Symptom_6,loss_of_appetite
hepatitis b,Symptom_6,loss_of_appetite
hepatitis c,Symptom_6,family_history
hepatitis d,Symptom_6,nausea
hepatitis e,Symptom_6,dark_urine
alcoholic hepatitis,Symptom_6,history_of_alcohol_consumption
tuberculosis,Symptom_6,high_fever
common cold,Symptom_6,headache
pneumonia,Symptom_6,sweating
varicose veins,Symptom_6,swollen_blood_vessels
hypothyroidism,Symptom_6,dizziness
hyperthyroidism,Symptom_6,diarrhoea
hypoglycemia,Symptom_6,nausea
osteoarthristis,Symptom_6,painful_walking
(vertigo) paroymsal  positional vertigo,Symptom_6,unsteadiness
psoriasis,Symptom_6,inflammatory_nails
gerd,Symptom_6,chest_pain
chronic cholestasis,Symptom_6,abdominal_pain
peptic ulcer diseae,Symptom_6,internal_itching
diabetes,Symptom_6,blurred_and_distorted_vision
bronchial asthma,Symptom_6,mucoid_sputum
migraine,Symptom_6,stiff_neck
jaundice,Symptom_6,yellowish_skin
malaria,Symptom_6,nausea
chicken pox,Symptom_6,headache
dengue,Symptom_6,high_fever
typhoid,Symptom_6,nausea
hepatitis a,Symptom_6,loss_of_appetite
hepatitis b,Symptom_6,loss_of_appetite
hepatitis c,Symptom_6,family_history
hepatitis d,Symptom_6,nausea
hepatitis e,Symptom_6,dark_urine
alcoholic hepatitis,Symptom_6,history_of_alcohol_consumption
tuberculosis,Symptom_6,high_fever
common cold,Symptom_6,headache
pneumonia,Symptom_6,sweating
varicose veins,Symptom_6,swollen_blood_vessels
hypothyroidism,Symptom_6,dizziness
hyperthyroidism,Symptom_6,diarrhoea
hypoglycemia,Symptom_6,nausea
osteoarthristis,Symptom_6,painful_walking
(vertigo) paroymsal  positional vertigo,Symptom_6,unsteadiness
psoriasis,Symptom_6,inflammatory_nails
gerd,Symptom_6,chest_pain
chronic cholestasis,Symptom_6,abdominal_pain
peptic ulcer diseae,Symptom_6,internal_itching
diabetes,Symptom_6,blurred_and_distorted_vision
bronchial asthma,Symptom_6,mucoid_sputum
migraine,Symptom_6,stiff_neck
jaundice,Symptom_6,yellowish_skin
malaria,Symptom_6,nausea
chicken pox,Symptom_6,headache
dengue,Symptom_6,high_fever
typhoid,Symptom_6,nausea
hepatitis a,Symptom_6,loss_of_appetite
hepatitis b,Symptom_6,loss_of_appetite
hepatitis c,Symptom_6,family_history
hepatitis d,Symptom_6,nausea
hepatitis e,Symptom_6,dark_urine
alcoholic hepatitis,Symptom_6,history_of_alcohol_consumption
tuberculosis,Symptom_6,high_fever
common cold,Symptom_6,headache
pneumonia,Symptom_6,sweating
varicose veins,Symptom_6,swollen_blood_vessels
hypothyroidism,Symptom_6,dizziness
hyperthyroidism,Symptom_6,diarrhoea
hypoglycemia,Symptom_6,nausea
osteoarthristis,Symptom_6,painful_walking
(vertigo) paroymsal  positional vertigo,Symptom_6,unsteadiness
psoriasis,Symptom_6,inflammatory_nails
gerd,Symptom_6,chest_pain
chronic cholestasis,Symptom_6,abdominal_pain
peptic ulcer diseae,Symptom_6,internal_itching
diabetes,Symptom_6,blurred_and_distorted_vision
bronchial asthma,Symptom_6,mucoid_sputum
migraine,Symptom_6,stiff_neck
jaundice,Symptom_6,yellowish_skin
malaria,Symptom_6,nausea
chicken pox,Symptom_6,headache
dengue,Symptom_6,high_fever
typhoid,Symptom_6,nausea
hepatitis a,Symptom_6,loss_of_appetite
hepatitis b,Symptom_6,loss_of_appetite
hepatitis c,Symptom_6,family_history
hepatitis d,Symptom_6,nausea
hepatitis e,Symptom_6,dark_urine
alcoholic hepatitis,Symptom_6,history_of_alcohol_consumption
tuberculosis,Symptom_6,high_fever
common cold,Symptom_6,headache
pneumonia,Symptom_6,sweating
varicose veins,Symptom_6,swollen_blood_vessels
hypothyroidism,Symptom_6,dizziness
hyperthyroidism,Symptom_6,diarrhoea
hypoglycemia,Symptom_6,nausea
osteoarthristis,Symptom_6,painful_walking
(vertigo) paroymsal  positional vertigo,Symptom_6,unsteadiness
psoriasis,Symptom_6,inflammatory_nails
gerd,Symptom_6,chest_pain
chronic cholestasis,Symptom_6,abdominal_pain
peptic ulcer diseae,Symptom_6,internal_itching
diabetes,Symptom_6,blurred_and_distorted_vision
bronchial asthma,Symptom_6,mucoid_sputum
migraine,Symptom_6,stiff_neck
jaundice,Symptom_6,yellowish_skin
malaria,Symptom_6,nausea
chicken pox,Symptom_6,headache
dengue,Symptom_6,high_fever
typhoid,Symptom_6,nausea
hepatitis a,Symptom_6,loss_of_appetite
hepatitis b,Symptom_6,loss_of_appetite
hepatitis c,Symptom_6,family_history
hepatitis d,Symptom_6,nausea
hepatitis e,Symptom_6,dark_urine
alcoholic hepatitis,Symptom_6,history_of_alcohol_consumption
tuberculosis,Symptom_6,high_fever
common cold,Symptom_6,headache
pneumonia,Symptom_6,sweating
varicose veins,Symptom_6,swollen_blood_vessels
hypothyroidism,Symptom_6,dizziness
hyperthyroidism,Symptom_6,diarrhoea
hypoglycemia,Symptom_6,nausea
osteoarthristis,Symptom_6,painful_walking
(vertigo) paroymsal  positional vertigo,Symptom_6,unsteadiness
psoriasis,Symptom_6,inflammatory_nails
gerd,Symptom_6,chest_pain
chronic cholestasis,Symptom_6,abdominal_pain
peptic ulcer diseae,Symptom_6,internal_itching
diabetes,Symptom_6,blurred_and_distorted_vision
bronchial asthma,Symptom_6,mucoid_sputum
migraine,Symptom_6,stiff_neck
jaundice,Symptom_6,yellowish_skin
malaria,Symptom_6,nausea
chicken pox,Symptom_6,headache
dengue,Symptom_6,high_fever
typhoid,Symptom_6,nausea
hepatitis a,Symptom_6,loss_of_appetite
hepatitis b,Symptom_6,loss_of_appetite
hepatitis c,Symptom_6,family_history
hepatitis d,Symptom_6,nausea
hepatitis e,Symptom_6,dark_urine
alcoholic hepatitis,Symptom_6,history_of_alcohol_consumption
tuberculosis,Symptom_6,high_fever
common cold,Symptom_6,headache
pneumonia,Symptom_6,sweating
varicose veins,Symptom_6,swollen_blood_vessels
hypothyroidism,Symptom_6,dizziness
hyperthyroidism,Symptom_6,diarrhoea
hypoglycemia,Symptom_6,nausea
osteoarthristis,Symptom_6,painful_walking
(vertigo) paroymsal  positional vertigo,Symptom_6,unsteadiness
psoriasis,Symptom_6,inflammatory_nails
gerd,Symptom_6,chest_pain
chronic cholestasis,Symptom_6,abdominal_pain
peptic ulcer diseae,Symptom_6,internal_itching
diabetes,Symptom_6,blurred_and_distorted_vision
bronchial asthma,Symptom_6,mucoid_sputum
migraine,Symptom_6,stiff_neck
jaundice,Symptom_6,yellowish_skin
malaria,Symptom_6,nausea
chicken pox,Symptom_6,headache
dengue,Symptom_6,high_fever
typhoid,Symptom_6,nausea
hepatitis a,Symptom_6,loss_of_appetite
hepatitis b,Symptom_6,loss_of_appetite
hepatitis c,Symptom_6,family_history
hepatitis d,Symptom_6,nausea
hepatitis e,Symptom_6,dark_urine
alcoholic hepatitis,Symptom_6,history_of_alcohol_consumption
tuberculosis,Symptom_6,high_fever
common cold,Symptom_6,headache
pneumonia,Symptom_6,sweating
varicose veins,Symptom_6,swollen_blood_vessels
hypothyroidism,Symptom_6,dizziness
hyperthyroidism,Symptom_6,diarrhoea
hypoglycemia,Symptom_6,nausea
osteoarthristis,Symptom_6,painful_walking
(vertigo) paroymsal  positional vertigo,Symptom_6,unsteadiness
psoriasis,Symptom_6,inflammatory_nails
gerd,Symptom_6,chest_pain
chronic cholestasis,Symptom_6,abdominal_pain
peptic ulcer diseae,Symptom_6,internal_itching
diabetes,Symptom_6,blurred_and_distorted_vision
bronchial asthma,Symptom_6,mucoid_sputum
migraine,Symptom_6,stiff_neck
jaundice,Symptom_6,yellowish_skin
malaria,Symptom_6,nausea
chicken pox,Symptom_6,headache
dengue,Symptom_6,high_fever
typhoid,Symptom_6,nausea
hepatitis a,Symptom_6,loss_of_appetite
hepatitis b,Symptom_6,loss_of_appetite
hepatitis c,Symptom_6,family_history
hepatitis d,Symptom_6,nausea
hepatitis e,Symptom_6,dark_urine
alcoholic hepatitis,Symptom_6,history_of_alcohol_consumption
tuberculosis,Symptom_6,high_fever
common cold,Symptom_6,headache
pneumonia,Symptom_6,sweating
varicose veins,Symptom_6,swollen_blood_vessels
hypothyroidism,Symptom_6,dizziness
hyperthyroidism,Symptom_6,diarrhoea
hypoglycemia,Symptom_6,nausea
osteoarthristis,Symptom_6,painful_walking
(vertigo) paroymsal  positional vertigo,Symptom_6,unsteadiness
psoriasis,Symptom_6,inflammatory_nails
gerd,Symptom_6,chest_pain
chronic cholestasis,Symptom_6,abdominal_pain
peptic ulcer diseae,Symptom_6,internal_itching
diabetes,Symptom_6,blurred_and_distorted_vision
bronchial asthma,Symptom_6,mucoid_sputum
migraine,Symptom_6,stiff_neck
jaundice,Symptom_6,yellowish_skin
malaria,Symptom_6,nausea
chicken pox,Symptom_6,headache
dengue,Symptom_6,high_fever
typhoid,Symptom_6,nausea
hepatitis a,Symptom_6,loss_of_appetite
hepatitis b,Symptom_6,loss_of_appetite
hepatitis c,Symptom_6,family_history
hepatitis d,Symptom_6,nausea
hepatitis e,Symptom_6,dark_urine
alcoholic hepatitis,Symptom_6,history_of_alcohol_consumption
tuberculosis,Symptom_6,high_fever
common cold,Symptom_6,headache
pneumonia,Symptom_6,sweating
varicose veins,Symptom_6,swollen_blood_vessels
hypothyroidism,Symptom_6,dizziness
hyperthyroidism,Symptom_6,diarrhoea
hypoglycemia,Symptom_6,nausea
osteoarthristis,Symptom_6,painful_walking
(vertigo) paroymsal  positional vertigo,Symptom_6,unsteadiness
psoriasis,Symptom_6,inflammatory_nails
gerd,Symptom_6,chest_pain
chronic cholestasis,Symptom_6,abdominal_pain
peptic ulcer diseae,Symptom_6,internal_itching
diabetes,Symptom_6,blurred_and_distorted_vision
bronchial asthma,Symptom_6,mucoid_sputum
migraine,Symptom_6,stiff_neck
jaundice,Symptom_6,yellowish_skin
malaria,Symptom_6,nausea
chicken pox,Symptom_6,headache
dengue,Symptom_6,high_fever
typhoid,Symptom_6,nausea
hepatitis a,Symptom_6,loss_of_appetite
hepatitis b,Symptom_6,loss_of_appetite
hepatitis c,Symptom_6,family_history
hepatitis d,Symptom_6,nausea
hepatitis e,Symptom_6,dark_urine
alcoholic hepatitis,Symptom_6,history_of_alcohol_consumption
tuberculosis,Symptom_6,high_fever
common cold,Symptom_6,headache
pneumonia,Symptom_6,sweating
varicose veins,Symptom_6,swollen_blood_vessels
hypothyroidism,Symptom_6,dizziness
hyperthyroidism,Symptom_6,diarrhoea
hypoglycemia,Symptom_6,nausea
osteoarthristis,Symptom_6,painful_walking
(vertigo) paroymsal  positional vertigo,Symptom_6,unsteadiness
psoriasis,Symptom_6,inflammatory_nails
gerd,Symptom_6,chest_pain
chronic cholestasis,Symptom_6,abdominal_pain
peptic ulcer diseae,Symptom_6,internal_itching
diabetes,Symptom_6,blurred_and_distorted_vision
bronchial asthma,Symptom_6,mucoid_sputum
migraine,Symptom_6,stiff_neck
jaundice,Symptom_6,yellowish_skin
malaria,Symptom_6,nausea
chicken pox,Symptom_6,headache
dengue,Symptom_6,high_fever
typhoid,Symptom_6,nausea
hepatitis a,Symptom_6,loss_of_appetite
hepatitis b,Symptom_6,loss_of_appetite
hepatitis c,Symptom_6,family_history
hepatitis d,Symptom_6,nausea
hepatitis e,Symptom_6,dark_urine
alcoholic hepatitis,Symptom_6,history_of_alcohol_consumption
tuberculosis,Symptom_6,high_fever
common cold,Symptom_6,headache
pneumonia,Symptom_6,sweating
varicose veins,Symptom_6,swollen_blood_vessels
hypothyroidism,Symptom_6,dizziness
hyperthyroidism,Symptom_6,diarrhoea
hypoglycemia,Symptom_6,nausea
osteoarthristis,Symptom_6,painful_walking
(vertigo) paroymsal  positional vertigo,Symptom_6,unsteadiness
psoriasis,Symptom_6,inflammatory_nails
gerd,Symptom_6,chest_pain
chronic cholestasis,Symptom_6,abdominal_pain
peptic ulcer diseae,Symptom_6,internal_itching
diabetes,Symptom_6,blurred_and_distorted_vision
bronchial asthma,Symptom_6,mucoid_sputum
migraine,Symptom_6,stiff_neck
jaundice,Symptom_6,yellowish_skin
malaria,Symptom_6,nausea
chicken pox,Symptom_6,headache
dengue,Symptom_6,high_fever
typhoid,Symptom_6,nausea
hepatitis a,Symptom_6,loss_of_appetite
hepatitis b,Symptom_6,loss_of_appetite
hepatitis c,Symptom_6,family_history
hepatitis d,Symptom_6,nausea
hepatitis e,Symptom_6,dark_urine
alcoholic hepatitis,Symptom_6,history_of_alcohol_consumption
tuberculosis,Symptom_6,high_fever
common cold,Symptom_6,headache
pneumonia,Symptom_6,sweating
varicose veins,Symptom_6,swollen_blood_vessels
hypothyroidism,Symptom_6,dizziness
hyperthyroidism,Symptom_6,diarrhoea
hypoglycemia,Symptom_6,nausea
osteoarthristis,Symptom_6,painful_walking
(vertigo) paroymsal  positional vertigo,Symptom_6,unsteadiness
psoriasis,Symptom_6,inflammatory_nails
gerd,Symptom_6,chest_pain
chronic cholestasis,Symptom_6,abdominal_pain
peptic ulcer diseae,Symptom_6,internal_itching
diabetes,Symptom_6,blurred_and_distorted_vision
bronchial asthma,Symptom_6,mucoid_sputum
migraine,Symptom_6,stiff_neck
jaundice,Symptom_6,yellowish_skin
malaria,Symptom_6,nausea
chicken pox,Symptom_6,headache
dengue,Symptom_6,high_fever
typhoid,Symptom_6,nausea
hepatitis a,Symptom_6,loss_of_appetite
hepatitis b,Symptom_6,loss_of_appetite
hepatitis c,Symptom_6,family_history
hepatitis d,Symptom_6,nausea
hepatitis e,Symptom_6,dark_urine
alcoholic hepatitis,Symptom_6,history_of_alcohol_consumption
tuberculosis,Symptom_6,high_fever
common cold,Symptom_6,headache
pneumonia,Symptom_6,sweating
varicose veins,Symptom_6,swollen_blood_vessels
hypothyroidism,Symptom_6,dizziness
hyperthyroidism,Symptom_6,diarrhoea
hypoglycemia,Symptom_6,nausea
osteoarthristis,Symptom_6,painful_walking
(vertigo) paroymsal  positional vertigo,Symptom_6,unsteadiness
psoriasis,Symptom_6,inflammatory_nails
gerd,Symptom_6,chest_pain
chronic cholestasis,Symptom_6,abdominal_pain
peptic ulcer diseae,Symptom_6,internal_itching
diabetes,Symptom_6,blurred_and_distorted_vision
bronchial asthma,Symptom_6,mucoid_sputum
migraine,Symptom_6,stiff_neck
jaundice,Symptom_6,yellowish_skin
malaria,Symptom_6,nausea
chicken pox,Symptom_6,headache
dengue,Symptom_6,high_fever
typhoid,Symptom_6,nausea
hepatitis a,Symptom_6,loss_of_appetite
hepatitis b,Symptom_6,loss_of_appetite
hepatitis c,Symptom_6,family_history
hepatitis d,Symptom_6,nausea
hepatitis e,Symptom_6,dark_urine
alcoholic hepatitis,Symptom_6,history_of_alcohol_consumption
tuberculosis,Symptom_6,high_fever
common cold,Symptom_6,headache
pneumonia,Symptom_6,sweating
varicose veins,Symptom_6,swollen_blood_vessels
hypothyroidism,Symptom_6,dizziness
hyperthyroidism,Symptom_6,diarrhoea
hypoglycemia,Symptom_6,nausea
osteoarthristis,Symptom_6,painful_walking
(vertigo) paroymsal  positional vertigo,Symptom_6,unsteadiness
psoriasis,Symptom_6,inflammatory_nails
gerd,Symptom_6,chest_pain
chronic cholestasis,Symptom_6,abdominal_pain
peptic ulcer diseae,Symptom_6,internal_itching
diabetes,Symptom_6,blurred_and_distorted_vision
bronchial asthma,Symptom_6,mucoid_sputum
migraine,Symptom_6,stiff_neck
jaundice,Symptom_6,yellowish_skin
malaria,Symptom_6,nausea
chicken pox,Symptom_6,headache
dengue,Symptom_6,high_fever
typhoid,Symptom_6,nausea
hepatitis a,Symptom_6,loss_of_appetite
hepatitis b,Symptom_6,loss_of_appetite
hepatitis c,Symptom_6,family_history
hepatitis d,Symptom_6,nausea
hepatitis e,Symptom_6,dark_urine
alcoholic hepatitis,Symptom_6,history_of_alcohol_consumption
tuberculosis,Symptom_6,high_fever
common cold,Symptom_6,headache
pneumonia,Symptom_6,sweating
varicose veins,Symptom_6,swollen_blood_vessels
hypothyroidism,Symptom_6,dizziness
hyperthyroidism,Symptom_6,diarrhoea
hypoglycemia,Symptom_6,nausea
osteoarthristis,Symptom_6,painful_walking
(vertigo) paroymsal  positional vertigo,Symptom_6,unsteadiness
psoriasis,Symptom_6,inflammatory_nails
gerd,Symptom_6,chest_pain
chronic cholestasis,Symptom_6,abdominal_pain
peptic ulcer diseae,Symptom_6,internal_itching
diabetes,Symptom_6,blurred_and_distorted_vision
bronchial asthma,Symptom_6,mucoid_sputum
migraine,Symptom_6,stiff_neck
jaundice,Symptom_6,yellowish_skin
malaria,Symptom_6,nausea
chicken pox,Symptom_6,headache
dengue,Symptom_6,high_fever
typhoid,Symptom_6,nausea
hepatitis a,Symptom_6,loss_of_appetite
hepatitis b,Symptom_6,loss_of_appetite
hepatitis c,Symptom_6,family_history
hepatitis d,Symptom_6,nausea
hepatitis e,Symptom_6,dark_urine
alcoholic hepatitis,Symptom_6,history_of_alcohol_consumption
tuberculosis,Symptom_6,high_fever
common cold,Symptom_6,headache
pneumonia,Symptom_6,sweating
varicose veins,Symptom_6,swollen_blood_vessels
hypothyroidism,Symptom_6,dizziness
hyperthyroidism,Symptom_6,diarrhoea
hypoglycemia,Symptom_6,nausea
osteoarthristis,Symptom_6,painful_walking
(vertigo) paroymsal  positional vertigo,Symptom_6,unsteadiness
psoriasis,Symptom_6,inflammatory_nails
gerd,Symptom_6,chest_pain
chronic cholestasis,Symptom_6,abdominal_pain
peptic ulcer diseae,Symptom_6,internal_itching
diabetes,Symptom_6,blurred_and_distorted_vision
bronchial asthma,Symptom_6,mucoid_sputum
migraine,Symptom_6,stiff_neck
jaundice,Symptom_6,yellowish_skin
malaria,Symptom_6,nausea
chicken pox,Symptom_6,headache
dengue,Symptom_6,high_fever
typhoid,Symptom_6,nausea
hepatitis a,Symptom_6,loss_of_appetite
hepatitis b,Symptom_6,loss_of_appetite
hepatitis c,Symptom_6,family_history
hepatitis d,Symptom_6,nausea
hepatitis e,Symptom_6,dark_urine
alcoholic hepatitis,Symptom_6,history_of_alcohol_consumption
tuberculosis,Symptom_6,high_fever
common cold,Symptom_6,headache
pneumonia,Symptom_6,sweating
varicose veins,Symptom_6,swollen_blood_vessels
hypothyroidism,Symptom_6,dizziness
hyperthyroidism,Symptom_6,diarrhoea
hypoglycemia,Symptom_6,nausea
osteoarthristis,Symptom_6,painful_walking
(vertigo) paroymsal  positional vertigo,Symptom_6,unsteadiness
psoriasis,Symptom_6,inflammatory_nails
gerd,Symptom_6,chest_pain
chronic cholestasis,Symptom_6,abdominal_pain
peptic ulcer diseae,Symptom_6,internal_itching
diabetes,Symptom_6,blurred_and_distorted_vision
bronchial asthma,Symptom_6,mucoid_sputum
migraine,Symptom_6,stiff_neck
jaundice,Symptom_6,yellowish_skin
malaria,Symptom_6,nausea
chicken pox,Symptom_6,headache
dengue,Symptom_6,high_fever
typhoid,Symptom_6,nausea
hepatitis a,Symptom_6,loss_of_appetite
hepatitis b,Symptom_6,loss_of_appetite
hepatitis c,Symptom_6,family_history
hepatitis d,Symptom_6,nausea
hepatitis e,Symptom_6,dark_urine
alcoholic hepatitis,Symptom_6,history_of_alcohol_consumption
tuberculosis,Symptom_6,high_fever
common cold,Symptom_6,headache
pneumonia,Symptom_6,sweating
varicose veins,Symptom_6,swollen_blood_vessels
hypothyroidism,Symptom_6,dizziness
hyperthyroidism,Symptom_6,diarrhoea
hypoglycemia,Symptom_6,nausea
osteoarthristis,Symptom_6,painful_walking
(vertigo) paroymsal  positional vertigo,Symptom_6,unsteadiness
psoriasis,Symptom_6,inflammatory_nails
gerd,Symptom_6,chest_pain
chronic cholestasis,Symptom_6,abdominal_pain
peptic ulcer diseae,Symptom_6,internal_itching
diabetes,Symptom_6,blurred_and_distorted_vision
bronchial asthma,Symptom_6,mucoid_sputum
migraine,Symptom_6,stiff_neck
jaundice,Symptom_6,yellowish_skin
malaria,Symptom_6,nausea
chicken pox,Symptom_6,headache
dengue,Symptom_6,high_fever
typhoid,Symptom_6,nausea
hepatitis a,Symptom_6,loss_of_appetite
hepatitis b,Symptom_6,loss_of_appetite
hepatitis c,Symptom_6,family_history
hepatitis d,Symptom_6,nausea
hepatitis e,Symptom_6,dark_urine
alcoholic hepatitis,Symptom_6,history_of_alcohol_consumption
tuberculosis,Symptom_6,high_fever
common cold,Symptom_6,headache
pneumonia,Symptom_6,sweating
varicose veins,Symptom_6,swollen_blood_vessels
hypothyroidism,Symptom_6,dizziness
hyperthyroidism,Symptom_6,diarrhoea
hypoglycemia,Symptom_6,nausea
osteoarthristis,Symptom_6,painful_walking
(vertigo) paroymsal  positional vertigo,Symptom_6,unsteadiness
psoriasis,Symptom_6,inflammatory_nails
gerd,Symptom_6,chest_pain
chronic cholestasis,Symptom_6,abdominal_pain
peptic ulcer diseae,Symptom_6,internal_itching
diabetes,Symptom_6,blurred_and_distorted_vision
bronchial asthma,Symptom_6,mucoid_sputum
migraine,Symptom_6,stiff_neck
jaundice,Symptom_6,yellowish_skin
malaria,Symptom_6,nausea
chicken pox,Symptom_6,headache
dengue,Symptom_6,high_fever
typhoid,Symptom_6,nausea
hepatitis a,Symptom_6,loss_of_appetite
hepatitis b,Symptom_6,loss_of_appetite
hepatitis c,Symptom_6,family_history
hepatitis d,Symptom_6,nausea
hepatitis e,Symptom_6,dark_urine
alcoholic hepatitis,Symptom_6,history_of_alcohol_consumption
tuberculosis,Symptom_6,high_fever
common cold,Symptom_6,headache
pneumonia,Symptom_6,sweating
varicose veins,Symptom_6,swollen_blood_vessels
hypothyroidism,Symptom_6,dizziness
hyperthyroidism,Symptom_6,diarrhoea
hypoglycemia,Symptom_6,nausea
osteoarthristis,Symptom_6,painful_walking
(vertigo) paroymsal  positional vertigo,Symptom_6,unsteadiness
psoriasis,Symptom_6,inflammatory_nails
gerd,Symptom_6,chest_pain
chronic cholestasis,Symptom_6,abdominal_pain
peptic ulcer diseae,Symptom_6,internal_itching
diabetes,Symptom_6,blurred_and_distorted_vision
bronchial asthma,Symptom_6,mucoid_sputum
migraine,Symptom_6,stiff_neck
jaundice,Symptom_6,yellowish_skin
malaria,Symptom_6,nausea
chicken pox,Symptom_6,headache
dengue,Symptom_6,high_fever
typhoid,Symptom_6,nausea
hepatitis a,Symptom_6,loss_of_appetite
hepatitis b,Symptom_6,loss_of_appetite
hepatitis c,Symptom_6,family_history
hepatitis d,Symptom_6,nausea
hepatitis e,Symptom_6,dark_urine
alcoholic hepatitis,Symptom_6,history_of_alcohol_consumption
tuberculosis,Symptom_6,high_fever
common cold,Symptom_6,headache
pneumonia,Symptom_6,sweating
varicose veins,Symptom_6,swollen_blood_vessels
hypothyroidism,Symptom_6,dizziness
hyperthyroidism,Symptom_6,diarrhoea
hypoglycemia,Symptom_6,nausea
osteoarthristis,Symptom_6,painful_walking
(vertigo) paroymsal  positional vertigo,Symptom_6,unsteadiness
psoriasis,Symptom_6,inflammatory_nails
gerd,Symptom_6,chest_pain
chronic cholestasis,Symptom_6,abdominal_pain
peptic ulcer diseae,Symptom_6,internal_itching
diabetes,Symptom_6,blurred_and_distorted_vision
bronchial asthma,Symptom_6,mucoid_sputum
migraine,Symptom_6,stiff_neck
jaundice,Symptom_6,yellowish_skin
malaria,Symptom_6,nausea
chicken pox,Symptom_6,headache
dengue,Symptom_6,high_fever
typhoid,Symptom_6,nausea
hepatitis a,Symptom_6,loss_of_appetite
hepatitis b,Symptom_6,loss_of_appetite
hepatitis c,Symptom_6,family_history
hepatitis d,Symptom_6,nausea
hepatitis e,Symptom_6,dark_urine
alcoholic hepatitis,Symptom_6,history_of_alcohol_consumption
tuberculosis,Symptom_6,high_fever
common cold,Symptom_6,headache
pneumonia,Symptom_6,sweating
varicose veins,Symptom_6,swollen_blood_vessels
hypothyroidism,Symptom_6,dizziness
hyperthyroidism,Symptom_6,diarrhoea
hypoglycemia,Symptom_6,nausea
